year,lok_sabha_number,state,constituency_number,constituency_name,constituency_type,_merge
1991,Tenth,Tamil Nadu,27,Tiruchirappalli,General,both
1991,Tenth,Tamil Nadu,26,Karur,General,both
1991,Tenth,Tamil Nadu,25,Periyakulam,General,both
1991,Tenth,Tamil Nadu,24,Madurai,General,both
1991,Tenth,Tamil Nadu,23,Dindigul,General,both
1991,Tenth,Tamil Nadu,22,Palani,General,both
1991,Tenth,Tamil Nadu,21,Pollachi,Scheduled Caste,both
1991,Tenth,Tamil Nadu,20,Coimbatore,General,both
1991,Tenth,Tamil Nadu,19,Gobichettipalayam,General,both
1991,Tenth,Tamil Nadu,18,Nilgiris,General,both
1991,Tenth,Tamil Nadu,17,Tiruchengode,General,both
1991,Tenth,Tamil Nadu,16,Salem,General,both
1991,Tenth,Tamil Nadu,15,Rasipuram,Scheduled Caste,both
1991,Tenth,Tamil Nadu,14,Krishnagiri,General,both
1991,Tenth,Tamil Nadu,13,Dharamapuri,General,both
1991,Tenth,Tamil Nadu,12,Chidambaram,Scheduled Caste,both
1991,Tenth,Tamil Nadu,11,Cuddalore,General,both
1991,Tenth,Tamil Nadu,10,Tindivanam,General,both
1991,Tenth,Tamil Nadu,9,Vandavasi,General,both
1991,Tenth,Tamil Nadu,8,Tiruppattur,General,both
1991,Tenth,Tamil Nadu,7,Vellore,General,both
1991,Tenth,Tamil Nadu,6,Arakkonam,General,both
1991,Tenth,Tamil Nadu,5,Chengalpattu,General,both
1991,Tenth,Tamil Nadu,4,Sriperumbudur,Scheduled Caste,right_only
1991,Tenth,Tamil Nadu,3,Madras South,General,both
1991,Tenth,Tamil Nadu,2,Madras Central,General,both
1991,Tenth,Tamil Nadu,1,Madras North,General,both
1991,Tenth,Sikkim,1,Sikkim,General,both
1991,Tenth,Rajasthan,25,Nagaur,General,both
1991,Tenth,Rajasthan,24,Jodhpur,General,both
1991,Tenth,Rajasthan,23,Barmer,General,both
1991,Tenth,Rajasthan,22,Jalore,Scheduled Caste,both
1991,Tenth,Rajasthan,21,Pali,General,both
1991,Tenth,Rajasthan,20,Bhilwara,General,both
1991,Tenth,Rajasthan,19,Chitorgarh,General,both
1991,Tenth,Rajasthan,18,Udaipur,General,both
1991,Tenth,Rajasthan,17,Salumber,Scheduled Tribe,both
1991,Tenth,Rajasthan,16,Banswara,Scheduled Tribe,both
1991,Tenth,Rajasthan,15,Jhalawar,General,both
1991,Tenth,Rajasthan,14,Kota,General,both
1991,Tenth,Rajasthan,13,Tonk,Scheduled Caste,both
1991,Tenth,Rajasthan,12,Ajmer,General,both
1991,Tenth,Rajasthan,11,Sawai Madhopur,Scheduled Tribe,both
1991,Tenth,Rajasthan,10,Bayana,Scheduled Caste,both
1991,Tenth,Rajasthan,9,Bharatpur,General,both
1991,Tenth,Rajasthan,8,Alwar,General,both
1991,Tenth,Rajasthan,7,Dausa,General,both
1991,Tenth,Rajasthan,6,Jaipur,General,both
1991,Tenth,Rajasthan,5,Sikar,General,both
1991,Tenth,Rajasthan,4,Jhunjhunu,General,both
1991,Tenth,Rajasthan,3,Churu,General,both
1991,Tenth,Rajasthan,2,Bikaner,General,both
1991,Tenth,Rajasthan,1,Ganganagar,Scheduled Caste,both
1991,Tenth,Puducherry,1,Puducherry,General,both
1991,Tenth,Odisha,21,Keonjhar,Scheduled Tribe,both
1991,Tenth,Odisha,20,Sundargarh,Scheduled Tribe,both
1991,Tenth,Odisha,19,Dhenkanal,General,both
1991,Tenth,Odisha,18,Deogarh,General,both
1991,Tenth,Odisha,17,Sambalpur,General,both
1991,Tenth,Odisha,16,Bolangir,General,both
1991,Tenth,Odisha,15,Phulbani,Scheduled Caste,both
1991,Tenth,Odisha,14,Kalahandi,General,both
1991,Tenth,Odisha,13,Nowrangpur,Scheduled Tribe,both
1991,Tenth,Odisha,12,Koraput,Scheduled Tribe,both
1991,Tenth,Odisha,11,Berhampur,General,both
1991,Tenth,Odisha,10,Aska,General,both
1991,Tenth,Odisha,9,Bhubaneswar,General,both
1991,Tenth,Odisha,8,Puri,General,right_only
1991,Tenth,Odisha,7,Jagatsinghpur,General,both
1991,Tenth,Odisha,6,Cuttack,General,both
1991,Tenth,Odisha,5,Kendrapara,General,both
1991,Tenth,Odisha,4,Jajpur,Scheduled Caste,both
1991,Tenth,Odisha,3,Bhadrak,Scheduled Caste,both
1991,Tenth,Odisha,2,Balasore,General,both
1991,Tenth,Odisha,1,Mayurbhanj,Scheduled Tribe,both
1991,Tenth,Nagaland,1,Nagaland,General,both
1991,Tenth,Mizoram,1,Mizoram,Scheduled Tribe,both
1991,Tenth,Meghalaya,2,Tura,General,both
1991,Tenth,Meghalaya,1,Shillong,General,both
1991,Tenth,Manipur,2,Outer Manipur,Scheduled Tribe,both
1991,Tenth,Manipur,1,Inner Manipur,General,both
1991,Tenth,Maharashtra,48,Kolhapur,General,both
1991,Tenth,Maharashtra,47,Ichalkaranji,General,both
1991,Tenth,Maharashtra,46,Sangli,General,both
1991,Tenth,Maharashtra,45,Karad,General,both
1991,Tenth,Maharashtra,44,Satara,General,both
1991,Tenth,Maharashtra,43,Baramati,General,both
1991,Tenth,Maharashtra,42,Pune,General,both
1991,Tenth,Maharashtra,41,Khed,General,both
1991,Tenth,Maharashtra,40,Kopargaon,General,both
1991,Tenth,Maharashtra,39,Ahmadnagar,General,both
1991,Tenth,Maharashtra,38,Pandharpur,Scheduled Caste,both
1991,Tenth,Maharashtra,37,Sholapur,General,both
1991,Tenth,Maharashtra,36,Osmanabad,Scheduled Caste,both
1991,Tenth,Maharashtra,35,Latur,General,both
1991,Tenth,Maharashtra,34,Beed,General,both
1991,Tenth,Maharashtra,33,Aurangabad,General,both
1991,Tenth,Maharashtra,32,Jalna,General,right_only
1991,Tenth,Maharashtra,31,Parbhani,General,both
1991,Tenth,Maharashtra,30,Nanded,General,both
1991,Tenth,Maharashtra,29,Hingoli,General,both
1991,Tenth,Maharashtra,28,Yavatmal,General,both
1991,Tenth,Maharashtra,27,Wardha,General,both
1991,Tenth,Maharashtra,26,Chandrapur,General,both
1991,Tenth,Maharashtra,25,Chimur,General,both
1991,Tenth,Maharashtra,24,Bhandara,General,both
1991,Tenth,Maharashtra,23,Nagpur,General,both
1991,Tenth,Maharashtra,22,Ramtek,General,both
1991,Tenth,Maharashtra,21,Amravati,General,both
1991,Tenth,Maharashtra,20,Washim,General,right_only
1991,Tenth,Maharashtra,19,Akola,General,both
1991,Tenth,Maharashtra,18,Buldana,Scheduled Caste,both
1991,Tenth,Maharashtra,17,Jalgaon,General,right_only
1991,Tenth,Maharashtra,16,Erandol,General,both
1991,Tenth,Maharashtra,15,Nandurbar,Scheduled Tribe,both
1991,Tenth,Maharashtra,14,Dhule,Scheduled Tribe,both
1991,Tenth,Maharashtra,13,Malegaon,Scheduled Tribe,both
1991,Tenth,Maharashtra,12,Nashik,General,both
1991,Tenth,Maharashtra,11,Dahanu,Scheduled Tribe,both
1991,Tenth,Maharashtra,10,Thane,General,both
1991,Tenth,Maharashtra,9,Bombay North,General,both
1991,Tenth,Maharashtra,8,Bombay North West,General,both
1991,Tenth,Maharashtra,7,Bombay North East,General,both
1991,Tenth,Maharashtra,6,Bombay North Central,General,both
1991,Tenth,Maharashtra,5,Bombay Central South,General,both
1991,Tenth,Maharashtra,4,Bombay South,General,both
1991,Tenth,Maharashtra,3,Kolaba,General,both
1991,Tenth,Maharashtra,2,Ratnagiri,General,both
1991,Tenth,Maharashtra,1,Rajapur,General,both
1991,Tenth,Madhya Pradesh,40,Mandsaur,General,both
1991,Tenth,Madhya Pradesh,39,Jhabua,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,38,Ujjain,Scheduled Caste,both
1991,Tenth,Madhya Pradesh,37,Indore,General,both
1991,Tenth,Madhya Pradesh,36,Dhar,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,35,Khargone,General,both
1991,Tenth,Madhya Pradesh,34,Khandwa,General,both
1991,Tenth,Madhya Pradesh,33,Shahjapur,Scheduled Caste,both
1991,Tenth,Madhya Pradesh,32,Rajgarh,General,both
1991,Tenth,Madhya Pradesh,31,Vidisha,General,both
1991,Tenth,Madhya Pradesh,30,Bhopal,General,both
1991,Tenth,Madhya Pradesh,29,Hoshangabad,General,both
1991,Tenth,Madhya Pradesh,28,Betul,General,both
1991,Tenth,Madhya Pradesh,27,Chhindwara,General,both
1991,Tenth,Madhya Pradesh,26,Seoni,General,both
1991,Tenth,Madhya Pradesh,25,Jabalpur,General,both
1991,Tenth,Madhya Pradesh,24,Mandla,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,23,Balaghat,General,both
1991,Tenth,Madhya Pradesh,22,Rajnandgaon,General,both
1991,Tenth,Madhya Pradesh,21,Durg,General,both
1991,Tenth,Madhya Pradesh,20,Bastar,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,19,Kanker,Scheduled Tribe,right_only
1991,Tenth,Madhya Pradesh,18,Mahasamund,General,both
1991,Tenth,Madhya Pradesh,17,Raipur,General,both
1991,Tenth,Madhya Pradesh,16,Sarangarh,Scheduled Caste,both
1991,Tenth,Madhya Pradesh,15,Bilaspur,Scheduled Caste,both
1991,Tenth,Madhya Pradesh,14,Janjgir,General,both
1991,Tenth,Madhya Pradesh,13,Raigarh,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,12,Surguja,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,11,Shahdol,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,10,Sidhi,Scheduled Tribe,both
1991,Tenth,Madhya Pradesh,9,Rewa,General,both
1991,Tenth,Madhya Pradesh,8,Satna,General,both
1991,Tenth,Madhya Pradesh,7,Damoh,General,both
1991,Tenth,Madhya Pradesh,6,Khajuraho,General,both
1991,Tenth,Madhya Pradesh,5,Sagar,Scheduled Caste,both
1991,Tenth,Madhya Pradesh,4,Guna,General,both
1991,Tenth,Madhya Pradesh,3,Gwalior,General,both
1991,Tenth,Madhya Pradesh,2,Bhind,General,both
1991,Tenth,Madhya Pradesh,1,Morena,Scheduled Caste,both
1991,Tenth,Lakshadweep,1,Lakshadweep,Scheduled Tribe,both
1991,Tenth,Kerala,20,Trivandrum,General,both
1991,Tenth,Kerala,19,Chirayinkil,General,both
1991,Tenth,Kerala,18,Quilon,General,both
1991,Tenth,Kerala,17,Adoor,Scheduled Caste,both
1991,Tenth,Kerala,16,Mavelikkara,General,both
1991,Tenth,Kerala,15,Alappuzha,General,both
1991,Tenth,Kerala,14,Idukki,General,both
1991,Tenth,Kerala,13,Kottayam,General,both
1991,Tenth,Kerala,12,Muvattupuzha,General,both
1991,Tenth,Kerala,11,Ernakulam,General,both
1991,Tenth,Kerala,10,Mukundapuram,General,both
1991,Tenth,Kerala,9,Trichur,General,both
1991,Tenth,Kerala,8,Ottapalam,Scheduled Caste,both
1991,Tenth,Kerala,7,Palghat,General,both
1991,Tenth,Kerala,6,Ponnani,General,both
1991,Tenth,Kerala,5,Manjeri,General,both
1991,Tenth,Kerala,4,Calicut,General,both
1991,Tenth,Kerala,3,Badagara,General,both
1991,Tenth,Kerala,2,Cannanore,General,both
1991,Tenth,Kerala,1,Kasargod,General,both
1991,Tenth,Karnataka,28,Bijapur,General,both
1991,Tenth,Karnataka,27,Bagalkot,General,both
1991,Tenth,Karnataka,26,Chikkodi,Scheduled Caste,both
1991,Tenth,Karnataka,25,Belgaum,General,both
1991,Tenth,Karnataka,24,Dharwad North,General,both
1991,Tenth,Karnataka,23,Dharwad South,General,both
1991,Tenth,Karnataka,22,Kanara,General,both
1991,Tenth,Karnataka,21,Shimoga,General,both
1991,Tenth,Karnataka,20,Chikmagalur,General,both
1991,Tenth,Karnataka,19,Hassan,General,both
1991,Tenth,Karnataka,18,Udupi,General,both
1991,Tenth,Karnataka,17,Mangalore,General,both
1991,Tenth,Karnataka,16,Mysore,General,both
1991,Tenth,Karnataka,15,Chamarajanagar,Scheduled Caste,both
1991,Tenth,Karnataka,14,Mandya,General,both
1991,Tenth,Karnataka,13,Bangalore South,General,right_only
1991,Tenth,Karnataka,12,Bangalore North,General,both
1991,Tenth,Karnataka,11,Kanakapura,General,both
1991,Tenth,Karnataka,10,Kolar,Scheduled Caste,both
1991,Tenth,Karnataka,9,Chikballapur,General,both
1991,Tenth,Karnataka,8,Tumkur,General,both
1991,Tenth,Karnataka,7,Chitradurga,General,both
1991,Tenth,Karnataka,6,Davanagere,General,both
1991,Tenth,Karnataka,5,Bellary,General,both
1991,Tenth,Karnataka,4,Koppal,General,both
1991,Tenth,Karnataka,3,Raichur,General,both
1991,Tenth,Karnataka,2,Gulbarga,General,both
1991,Tenth,Karnataka,1,Bidar,Scheduled Caste,both
1991,Tenth,Himachal Pradesh,4,Hamirpur,General,both
1991,Tenth,Himachal Pradesh,3,Kangra,General,both
1991,Tenth,Himachal Pradesh,2,Mandi,General,both
1991,Tenth,Himachal Pradesh,1,Shimla,Scheduled Caste,both
1991,Tenth,Haryana,10,Sirsa,Scheduled Caste,both
1991,Tenth,Haryana,9,Hissar,General,both
1991,Tenth,Haryana,8,Bhiwani,General,both
1991,Tenth,Haryana,7,Mahendragarh,General,both
1991,Tenth,Haryana,6,Faridabad,General,both
1991,Tenth,Haryana,5,Rohtak,General,both
1991,Tenth,Haryana,4,Sonepat,General,both
1991,Tenth,Haryana,3,Karnal,General,both
1991,Tenth,Haryana,2,Kurukshetra,General,both
1991,Tenth,Haryana,1,Ambala,Scheduled Caste,both
1991,Tenth,Gujarat,26,Bulsar,Scheduled Tribe,both
1991,Tenth,Gujarat,25,Mandvi,Scheduled Tribe,both
1991,Tenth,Gujarat,24,Surat,General,both
1991,Tenth,Gujarat,23,Broach,General,both
1991,Tenth,Gujarat,22,Baroda,General,both
1991,Tenth,Gujarat,21,Chhota Udaipur,Scheduled Tribe,both
1991,Tenth,Gujarat,20,Anand,General,both
1991,Tenth,Gujarat,19,Kaira,General,right_only
1991,Tenth,Gujarat,18,Godhra,General,both
1991,Tenth,Gujarat,17,Dahod,Scheduled Tribe,both
1991,Tenth,Gujarat,16,Kapadvanj,General,both
1991,Tenth,Gujarat,15,Sabarkantha,General,both
1991,Tenth,Gujarat,14,Banaskantha,General,both
1991,Tenth,Gujarat,13,Patan,Scheduled Caste,both
1991,Tenth,Gujarat,12,Mahesana,General,both
1991,Tenth,Gujarat,11,Gandhinagar,General,both
1991,Tenth,Gujarat,10,Ahmedabad,General,both
1991,Tenth,Gujarat,9,Dhandhuka,Scheduled Caste,both
1991,Tenth,Gujarat,8,Bhavnagar,General,both
1991,Tenth,Gujarat,7,Amreli,General,both
1991,Tenth,Gujarat,6,Junagadh,General,both
1991,Tenth,Gujarat,5,Porbandar,General,both
1991,Tenth,Gujarat,4,Rajkot,General,both
1991,Tenth,Gujarat,3,Jamnagar,General,both
1991,Tenth,Gujarat,2,Surendranagar,General,both
1991,Tenth,Gujarat,1,Kutch,General,both
1991,Tenth,Goa,2,Marmagao,General,both
1991,Tenth,Goa,1,Panaji,General,both
1991,Tenth,Delhi,7,Karol Bagh,Scheduled Caste,both
1991,Tenth,Delhi,6,Delhi Sadar,General,both
1991,Tenth,Delhi,5,Chandni Chowk,General,both
1991,Tenth,Delhi,4,East Delhi,General,both
1991,Tenth,Delhi,3,Outer Delhi,General,both
1991,Tenth,Delhi,2,South Delhi,General,both
1991,Tenth,Delhi,1,New Delhi,General,both
1991,Tenth,Daman and Diu,1,Daman And Diu,General,both
1991,Tenth,Dadra and Nagar Haveli,1,Dadra And Nagar Haveli,Scheduled Tribe,both
1991,Tenth,Chandigarh,1,Chandigarh,General,both
1991,Tenth,Bihar,54,Palamau,Scheduled Caste,both
1991,Tenth,Bihar,53,Lohardaga,Scheduled Tribe,both
1991,Tenth,Bihar,52,Khunti,Scheduled Tribe,both
1991,Tenth,Bihar,51,Singhbhum,Scheduled Tribe,both
1991,Tenth,Bihar,50,Jamshedpur,General,both
1991,Tenth,Bihar,49,Ranchi,General,both
1991,Tenth,Bihar,48,Hazaribagh,General,both
1991,Tenth,Bihar,47,Dhanbad,General,both
1991,Tenth,Bihar,46,Giridih,General,both
1991,Tenth,Bihar,45,Kodarma,General,both
1991,Tenth,Bihar,44,Chatra,General,both
1991,Tenth,Bihar,43,Gaya,Scheduled Caste,both
1991,Tenth,Bihar,42,Nawada,Scheduled Caste,both
1991,Tenth,Bihar,41,Jahanabad,General,both
1991,Tenth,Bihar,40,Aurangabad,General,both
1991,Tenth,Bihar,39,Bikramganj,General,both
1991,Tenth,Bihar,38,Sasaram,Scheduled Caste,both
1991,Tenth,Bihar,37,Buxar,General,both
1991,Tenth,Bihar,36,Arrah,General,both
1991,Tenth,Bihar,34,Nalanda,General,both
1991,Tenth,Bihar,33,Begusarai,General,both
1991,Tenth,Bihar,32,Munger,General,both
1991,Tenth,Bihar,31,Khagaria,General,both
1991,Tenth,Bihar,30,Bhagalpur,General,both
1991,Tenth,Bihar,29,Banka,General,both
1991,Tenth,Bihar,28,Godda,General,both
1991,Tenth,Bihar,27,Dumka,Scheduled Tribe,both
1991,Tenth,Bihar,26,Rajmahal,Scheduled Tribe,both
1991,Tenth,Bihar,25,Katihar,General,both
1991,Tenth,Bihar,23,Kishanganj,General,both
1991,Tenth,Bihar,22,Araria,Scheduled Caste,both
1991,Tenth,Bihar,21,Madhepura,General,both
1991,Tenth,Bihar,20,Saharsa,General,both
1991,Tenth,Bihar,19,Balia,General,both
1991,Tenth,Bihar,18,Barh,General,both
1991,Tenth,Bihar,17,Samastipur,General,both
1991,Tenth,Bihar,16,Rosera,Scheduled Caste,both
1991,Tenth,Bihar,15,Darbhanga,General,both
1991,Tenth,Bihar,14,Jhanjharpur,General,both
1991,Tenth,Bihar,13,Madhubani,General,both
1991,Tenth,Bihar,12,Sheohar,General,both
1991,Tenth,Bihar,11,Sitamarhi,General,both
1991,Tenth,Bihar,10,Muzaffarpur,General,both
1991,Tenth,Bihar,9,Vaishali,General,both
1991,Tenth,Bihar,8,Hajipur,Scheduled Caste,both
1991,Tenth,Bihar,7,Chapra,General,both
1991,Tenth,Bihar,6,Maharajganj,General,both
1991,Tenth,Bihar,5,Siwan,General,both
1991,Tenth,Bihar,4,Gopalganj,General,both
1991,Tenth,Bihar,3,Motihari,General,both
1991,Tenth,Bihar,2,Bettiah,General,both
1991,Tenth,Bihar,1,Bagaha,Scheduled Caste,both
1991,Tenth,Assam,14,Lakhimpur,General,both
1991,Tenth,Assam,13,Dibrugarh,General,right_only
1991,Tenth,Assam,12,Jorhat,General,both
1991,Tenth,Assam,11,Kaliabor,General,both
1991,Tenth,Assam,10,Nowgong,General,both
1991,Tenth,Assam,9,Tezpur,General,both
1991,Tenth,Assam,8,Mangaldai,General,both
1991,Tenth,Assam,7,Gauhati,General,both
1991,Tenth,Assam,6,Barpeta,General,both
1991,Tenth,Assam,5,Kokrajhar,Scheduled Tribe,both
1991,Tenth,Assam,4,Dhubri,General,both
1991,Tenth,Assam,3,Autonomous District,Scheduled Tribe,both
1991,Tenth,Assam,2,Silchar,General,both
1991,Tenth,Assam,1,Kaimganj,Scheduled Caste,both
1991,Tenth,Arunachal Pradesh,2,Arunachal East,General,both
1991,Tenth,Arunachal Pradesh,1,Arunachal West,General,both
1991,Tenth,Andhra Pradesh,42,Miryalguda,General,both
1991,Tenth,Andhra Pradesh,41,Nalgonda,General,both
1991,Tenth,Andhra Pradesh,40,Khammam,General,both
1991,Tenth,Andhra Pradesh,39,Warangal,General,both
1991,Tenth,Andhra Pradesh,38,Hanamkonda,General,both
1991,Tenth,Andhra Pradesh,37,Karimnagar,General,both
1991,Tenth,Andhra Pradesh,36,Peddapalli,Scheduled Caste,both
1991,Tenth,Andhra Pradesh,35,Adilabad,General,both
1991,Tenth,Andhra Pradesh,34,Nizamabad,General,both
1991,Tenth,Andhra Pradesh,33,Medak,General,both
1991,Tenth,Andhra Pradesh,32,Siddipet,Scheduled Caste,both
1991,Tenth,Andhra Pradesh,31,Secundrabad,General,right_only
1991,Tenth,Andhra Pradesh,30,Hyderabad,General,both
1991,Tenth,Andhra Pradesh,29,Mahabubnagar,General,both
1991,Tenth,Andhra Pradesh,28,Nagarkurnool,Scheduled Caste,both
1991,Tenth,Andhra Pradesh,27,Nandyal,General,both
1991,Tenth,Andhra Pradesh,26,Kurnool,General,both
1991,Tenth,Andhra Pradesh,25,Anantapur,General,both
1991,Tenth,Andhra Pradesh,24,Hindupur,General,both
1991,Tenth,Andhra Pradesh,23,Cuddapah,General,both
1991,Tenth,Andhra Pradesh,22,Rajampet,General,both
1991,Tenth,Andhra Pradesh,21,Chittoor,General,both
1991,Tenth,Andhra Pradesh,20,Tirupathi,Scheduled Caste,both
1991,Tenth,Andhra Pradesh,19,Nellore,Scheduled Caste,both
1991,Tenth,Andhra Pradesh,18,Ongole,General,both
1991,Tenth,Andhra Pradesh,17,Narasaraopet,General,both
1991,Tenth,Andhra Pradesh,16,Bapatla,General,both
1991,Tenth,Andhra Pradesh,15,Guntur,General,both
1991,Tenth,Andhra Pradesh,14,Tenali,General,both
1991,Tenth,Andhra Pradesh,13,Vijayawada,General,both
1991,Tenth,Andhra Pradesh,12,Machilipatnam,General,both
1991,Tenth,Andhra Pradesh,11,Eluru,General,both
1991,Tenth,Andhra Pradesh,10,Narasapur,General,both
1991,Tenth,Andhra Pradesh,9,Amalapuram,Scheduled Caste,right_only
1991,Tenth,Andhra Pradesh,8,Rajahmundry,General,both
1991,Tenth,Andhra Pradesh,7,Kakinada,General,both
1991,Tenth,Andhra Pradesh,6,Anakapalli,General,both
1991,Tenth,Andhra Pradesh,5,Bhadrachalam,Scheduled Tribe,both
1991,Tenth,Andhra Pradesh,4,Visakhapatnam,General,both
1991,Tenth,Andhra Pradesh,3,Bobbili,General,both
1991,Tenth,Andhra Pradesh,2,Parvathipuram,Scheduled Tribe,both
1991,Tenth,Andhra Pradesh,1,Srikakulam,General,both
1991,Tenth,Andaman and Nicobar Islands,1,Andaman And Nicobar Islands,General,both
1989,Ninth,West Bengal,42,Birbhum,Scheduled Caste,left_only
1989,Ninth,West Bengal,41,Bholpur,General,left_only
1989,Ninth,West Bengal,40,Katwa,General,left_only
1989,Ninth,West Bengal,39,Burdwan,General,left_only
1989,Ninth,West Bengal,38,Asansol,General,left_only
1989,Ninth,West Bengal,37,Durgapur,Scheduled Caste,left_only
1989,Ninth,West Bengal,36,Vishnupur,Scheduled Caste,left_only
1989,Ninth,West Bengal,35,Bankura,General,left_only
1989,Ninth,West Bengal,34,Purulia,General,left_only
1989,Ninth,West Bengal,33,Jhargram,Scheduled Tribe,left_only
1989,Ninth,West Bengal,32,Midnapore,General,left_only
1989,Ninth,West Bengal,31,Contai,General,left_only
1989,Ninth,West Bengal,30,Tamluk,General,left_only
1989,Ninth,West Bengal,29,Panskura,General,left_only
1989,Ninth,West Bengal,28,Arambagh,General,left_only
1989,Ninth,West Bengal,27,Hooghly,General,left_only
1989,Ninth,West Bengal,26,Serampore,General,left_only
1989,Ninth,West Bengal,25,Uluberia,General,left_only
1989,Ninth,West Bengal,24,Howrah,General,left_only
1989,Ninth,West Bengal,23,Calcutta South,General,left_only
1989,Ninth,West Bengal,22,Calcutta North East,General,left_only
1989,Ninth,West Bengal,21,Calcutta North West,General,left_only
1989,Ninth,West Bengal,20,Dum Dum,General,left_only
1989,Ninth,West Bengal,19,Barrackpore,General,left_only
1989,Ninth,West Bengal,18,Jadavpur,General,left_only
1989,Ninth,West Bengal,17,Daimond Harbour,General,left_only
1989,Ninth,West Bengal,16,Mathurapur,Scheduled Caste,left_only
1989,Ninth,West Bengal,15,Jaynagar,Scheduled Caste,left_only
1989,Ninth,West Bengal,14,Basirhat,General,left_only
1989,Ninth,West Bengal,13,Barasat,General,left_only
1989,Ninth,West Bengal,12,Nabadwip,Scheduled Caste,left_only
1989,Ninth,West Bengal,11,Krishnanagar,General,left_only
1989,Ninth,West Bengal,10,Berhampur,General,left_only
1989,Ninth,West Bengal,9,Murshidabad,General,left_only
1989,Ninth,West Bengal,8,Jangipur,General,left_only
1989,Ninth,West Bengal,7,Malda,General,left_only
1989,Ninth,West Bengal,6,Balurghat,Scheduled Caste,left_only
1989,Ninth,West Bengal,5,Raiganj,General,left_only
1989,Ninth,West Bengal,4,Darjeeling,General,left_only
1989,Ninth,West Bengal,3,Jalpaiguri,General,left_only
1989,Ninth,West Bengal,2,Alipurduars,Scheduled Tribe,left_only
1989,Ninth,West Bengal,1,Cooch Behar,Scheduled Caste,left_only
1989,Ninth,Uttar Pradesh,85,Hardwar,Scheduled Caste,left_only
1989,Ninth,Uttar Pradesh,84,Saharanpur,General,left_only
1989,Ninth,Uttar Pradesh,83,Kairana,General,left_only
1989,Ninth,Uttar Pradesh,82,Muzaffarnagar,General,left_only
1989,Ninth,Uttar Pradesh,81,Baghpat,General,left_only
1989,Ninth,Uttar Pradesh,80,Meerut,General,left_only
1989,Ninth,Uttar Pradesh,79,Hapur,General,left_only
1989,Ninth,Uttar Pradesh,78,Bulandsahar,General,left_only
1989,Ninth,Uttar Pradesh,77,Khurja,Scheduled Caste,left_only
1989,Ninth,Uttar Pradesh,76,Aligarh,General,left_only
1989,Ninth,Uttar Pradesh,75,Hathras,Scheduled Caste,left_only
1989,Ninth,Uttar Pradesh,74,Mathura,General,left_only
